Number of routes:,2
Number of unassigned:,28

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
13,22,75,2,1,2
15,20,80,5,1,2
83,72,55,9,0,2
100,55,85,11,0,2
49,28,35,12,1,2
58,38,5,16,0,2
30,20,55,47,1,2
40,35,30,60,1,2
67,47,40,64,1,2
91,60,60,68,1,2
48,28,30,68,1,2
78,88,35,72,0,2
39,0,45,75,0,2
2,45,70,88,1,2
11,35,69,111,1,2
73,92,30,137,0,2
74,53,35,139,1,2
70,95,30,175,0,2
97,60,85,203,1,2
20,30,50,235,1,2
85,68,60,235,1,2
61,50,30,272,0,2
16,20,85,280,0,2
45,30,30,284,1,2
90,60,55,290,1,2
34,8,45,307,1,2
31,10,35,308,1,2
9,38,70,321,1,2
19,15,80,330,1,2
87,65,55,336,0,2
14,22,85,337,1,2
51,25,30,339,0,2
60,35,5,347,0,2
68,45,30,362,1,2
94,65,82,365,0,2
18,15,75,390,0,2
56,40,5,391,1,2
88,65,60,452,1,2
46,30,32,453,1,2
10,35,66,463,1,2
