Number of routes:,2
Number of unassigned:,32

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
79,87,30,15,0,2
23,28,55,29,1,2
39,0,45,36,1,2
81,85,35,38,0,2
43,33,35,45,1,2
75,45,65,57,1,2
94,65,82,74,0,2
19,15,80,86,0,2
53,44,5,89,0,2
85,68,60,90,1,2
36,5,45,92,1,2
15,20,80,105,0,2
70,95,30,108,0,2
95,62,80,109,0,2
40,35,30,132,1,2
22,28,52,140,1,2
46,30,32,140,1,2
66,47,35,155,1,2
83,72,55,157,0,2
12,25,85,180,1,2
80,85,25,186,0,2
32,10,40,198,0,2
73,92,30,227,0,2
20,30,50,235,1,2
17,18,75,236,0,2
62,50,35,240,1,2
34,8,45,251,1,2
13,22,75,261,1,2
30,20,55,274,1,2
31,10,35,284,0,2
86,66,55,289,1,2
18,15,75,291,0,2
56,40,5,303,0,2
2,45,70,346,1,2
72,53,30,371,1,2
96,60,80,429,1,2
65,48,40,451,1,2
45,30,30,456,1,2
