Number of routes:,4
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
77,88,30,9,1,4
48,28,30,32,1,4
55,42,15,40,1,4
74,53,35,43,1,4
40,35,30,45,1,4
18,15,75,55,1,4
60,35,5,67,1,4
27,23,52,72,1,4
75,45,65,82,1,4
80,85,25,85,0,4
23,28,55,104,1,4
85,68,60,115,1,4
50,26,32,120,1,4
6,40,69,141,1,4
2,45,70,159,1,4
33,8,40,178,1,4
34,8,45,180,1,4
9,38,70,186,1,4
30,20,55,214,1,4
20,30,50,221,1,4
99,55,80,229,1,4
22,28,52,230,1,4
65,48,40,235,1,4
71,95,35,260,1,4
42,33,32,268,1,4
90,60,55,305,1,4
46,30,32,321,1,4
35,5,35,322,1,4
54,42,10,326,1,4
39,0,45,340,1,4
53,44,5,362,1,4
64,48,30,399,1,4
19,15,80,399,1,4
24,25,50,423,1,4
62,50,35,430,1,4
47,30,35,443,1,4
69,45,35,443,1,4
76,90,35,450,0,4
