Number of routes:,4
Number of unassigned:,10

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
59,38,15,1,1,4
66,47,35,4,1,4
22,28,52,8,1,4
50,26,32,11,1,4
65,48,40,38,1,4
96,60,80,41,1,4
24,25,50,42,1,4
63,50,40,47,1,4
95,62,80,47,1,4
62,50,35,49,1,4
31,10,35,50,1,4
56,40,5,51,0,4
30,20,55,58,1,4
85,68,60,63,0,4
37,2,40,71,1,4
45,30,30,80,1,4
54,42,10,86,0,4
51,25,30,89,1,4
73,92,30,91,1,4
8,38,68,92,1,4
76,90,35,92,1,4
25,25,52,103,1,4
23,28,55,108,1,4
20,30,50,114,1,4
93,65,85,127,1,4
42,33,32,142,1,4
4,42,68,176,1,4
14,22,85,187,1,4
88,65,60,194,1,4
5,42,65,225,1,4
100,55,85,251,1,4
39,0,45,269,1,4
64,48,30,289,1,4
80,85,25,305,1,4
89,63,58,309,1,4
78,88,35,328,0,4
98,58,75,329,1,4
52,25,35,345,1,4
16,20,85,364,1,4
70,95,30,370,0,4
53,44,5,394,1,4
17,18,75,397,1,4
10,35,66,438,1,4
48,28,30,471,1,4
