Number of routes:,3
Number of unassigned:,24

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
27,23,52,1,1,3
99,55,80,10,1,3
58,38,5,18,1,3
20,30,50,33,1,3
23,28,55,41,1,3
9,38,70,50,1,3
3,42,66,53,1,3
80,85,25,66,0,3
42,33,32,79,1,3
60,35,5,96,1,3
56,40,5,99,1,3
87,65,55,114,1,3
47,30,35,115,1,3
46,30,32,127,1,3
55,42,15,151,1,3
92,67,85,177,0,3
82,75,55,181,0,3
68,45,30,191,1,3
30,20,55,193,1,3
63,50,40,193,1,3
32,10,40,194,0,3
49,28,35,200,1,3
45,30,30,209,1,3
72,53,30,217,1,3
39,0,45,220,1,3
86,66,55,228,1,3
98,58,75,231,1,3
79,87,30,238,0,3
18,15,75,240,0,3
33,8,40,241,1,3
77,88,30,250,0,3
28,23,55,286,1,3
70,95,30,291,0,3
31,10,35,311,1,3
2,45,70,312,1,3
16,20,85,327,1,3
84,70,58,348,1,3
73,92,30,396,0,3
19,15,80,404,0,3
13,22,75,420,1,3
93,65,85,420,0,3
83,72,55,422,1,3
17,18,75,430,1,3
96,60,80,452,0,3
59,38,15,469,1,3
7,40,66,469,1,3
