Number of routes:,2
Number of unassigned:,16

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
90,60,55,13,1,2
22,28,52,28,1,2
49,28,35,37,1,2
26,25,55,49,1,2
35,5,35,51,1,2
40,35,30,60,1,2
33,8,40,69,1,2
57,40,15,89,1,2
82,75,55,96,0,2
10,35,66,107,1,2
84,70,58,115,0,2
59,38,15,118,1,2
86,66,55,128,0,2
4,42,68,134,1,2
62,50,35,157,1,2
83,72,55,174,1,2
16,20,85,185,0,2
61,50,30,222,1,2
23,28,55,234,1,2
6,40,69,248,1,2
64,48,30,263,1,2
3,42,66,275,1,2
58,38,5,277,0,2
24,25,50,288,1,2
65,48,40,289,1,2
29,20,50,302,1,2
14,22,85,342,1,2
63,50,40,362,1,2
2,45,70,431,1,2
38,0,40,461,0,2
20,30,50,462,1,2
60,35,5,464,0,2
95,62,80,473,0,2
