Number of routes:,4
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
31,10,35,8,1,4
15,20,80,8,1,4
64,48,30,10,1,4
40,35,30,15,1,4
77,88,30,26,0,4
23,28,55,41,1,4
61,50,30,41,1,4
75,45,65,42,1,4
91,60,60,55,1,4
36,5,45,64,1,4
29,20,50,83,1,4
56,40,5,90,1,4
70,95,30,90,0,4
46,30,32,105,1,4
92,67,85,110,0,4
27,23,52,134,1,4
34,8,45,137,1,4
65,48,40,139,1,4
53,44,5,142,1,4
82,75,55,149,1,4
5,42,65,154,1,4
81,85,35,169,1,4
69,45,35,174,1,4
2,45,70,180,1,4
44,32,30,191,1,4
47,30,35,218,1,4
84,70,58,269,1,4
76,90,35,290,1,4
99,55,80,306,1,4
68,45,30,319,1,4
48,28,30,346,1,4
52,25,35,358,1,4
26,25,55,369,1,4
71,95,35,393,1,4
37,2,40,447,1,4
24,25,50,453,1,4
74,53,35,456,1,4
30,20,55,469,1,4
