Number of routes:,2
Number of unassigned:,30

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
70,95,30,5,0,2
81,85,35,41,0,2
24,25,50,60,1,2
75,45,65,66,1,2
26,25,55,68,1,2
48,28,30,72,1,2
40,35,30,84,1,2
96,60,80,90,0,2
6,40,69,100,1,2
50,26,32,104,1,2
56,40,5,117,0,2
9,38,70,123,1,2
51,25,30,137,1,2
80,85,25,137,0,2
28,23,55,143,1,2
99,55,80,146,1,2
78,88,35,146,0,2
52,25,35,150,1,2
97,60,85,169,0,2
100,55,85,179,0,2
88,65,60,183,0,2
73,92,30,215,0,2
87,65,55,230,1,2
64,48,30,237,1,2
69,45,35,239,1,2
7,40,66,248,1,2
25,25,52,253,1,2
41,35,32,291,1,2
55,42,15,295,1,2
5,42,65,296,1,2
86,66,55,333,1,2
76,90,35,334,0,2
44,32,30,338,0,2
19,15,80,364,0,2
62,50,35,375,1,2
42,33,32,378,1,2
38,0,40,389,1,2
30,20,55,396,1,2
65,48,40,396,1,2
67,47,40,439,1,2
11,35,69,441,1,2
3,42,66,449,1,2
36,5,45,477,0,2
39,0,45,478,0,2
