Number of routes:,5
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
26,25,55,5,1,5
61,50,30,15,1,5
2,45,70,57,1,5
39,0,45,65,1,5
8,38,68,103,1,5
75,45,65,129,1,5
37,2,40,136,1,5
100,55,85,150,1,5
40,35,30,152,1,5
69,45,35,175,1,5
23,28,55,186,1,5
16,20,85,191,1,5
84,70,58,196,1,5
30,20,55,221,1,5
97,60,85,236,1,5
9,38,70,238,1,5
19,15,80,247,1,5
72,53,30,253,1,5
66,47,35,256,1,5
33,8,40,271,1,5
57,40,15,273,1,5
82,75,55,296,1,5
74,53,35,301,1,5
87,65,55,302,1,5
3,42,66,323,1,5
15,20,80,335,1,5
24,25,50,366,1,5
35,5,35,373,1,5
67,47,40,389,1,5
89,63,58,408,1,5
12,25,85,419,1,5
55,42,15,434,1,5
79,87,30,435,0,5
5,42,65,440,1,5
48,28,30,445,1,5
81,85,35,450,0,5
22,28,52,467,1,5
