Number of routes:,1
Number of unassigned:,28

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
29,20,50,24,1,1
14,22,85,25,1,1
17,18,75,30,1,1
26,25,55,97,1,1
71,95,35,97,0,1
18,15,75,111,0,1
43,33,35,130,1,1
69,45,35,136,1,1
10,35,66,152,0,1
32,10,40,162,0,1
52,25,35,162,0,1
93,65,85,163,0,1
67,47,40,168,1,1
96,60,80,172,0,1
9,38,70,178,0,1
45,30,30,193,1,1
48,28,30,219,1,1
84,70,58,240,0,1
94,65,82,246,0,1
30,20,55,251,0,1
39,0,45,253,0,1
68,45,30,262,1,1
85,68,60,273,0,1
44,32,30,285,1,1
82,75,55,311,1,1
76,90,35,370,0,1
7,40,66,397,1,1
63,50,40,432,1,1
90,60,55,449,1,1
23,28,55,452,1,1
