Number of routes:,1
Number of unassigned:,46

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
19,15,80,4,0,1
1,45,68,23,1,1
11,35,69,24,1,1
72,53,30,35,0,1
36,5,45,38,0,1
84,70,58,46,0,1
76,90,35,46,0,1
99,55,80,69,0,1
32,10,40,83,0,1
75,45,65,88,1,1
96,60,80,88,0,1
39,0,45,97,0,1
74,53,35,108,0,1
64,48,30,116,0,1
8,38,68,125,1,1
45,30,30,145,1,1
67,47,40,147,1,1
53,44,5,155,0,1
69,45,35,158,1,1
38,0,40,165,0,1
23,28,55,198,1,1
4,42,68,199,1,1
91,60,60,202,0,1
24,25,50,214,1,1
21,30,52,248,1,1
47,30,35,254,1,1
79,87,30,269,0,1
49,28,35,275,1,1
46,30,32,306,1,1
42,33,32,323,1,1
62,50,35,331,1,1
25,25,52,342,0,1
87,65,55,343,0,1
66,47,35,350,1,1
15,20,80,355,0,1
80,85,25,367,0,1
92,67,85,370,0,1
40,35,30,389,1,1
88,65,60,395,0,1
29,20,50,405,1,1
60,35,5,418,0,1
5,42,65,455,1,1
6,40,69,466,1,1
94,65,82,471,0,1
