Number of routes:,3
Number of unassigned:,10

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
31,10,35,7,1,3
95,62,80,34,1,3
93,65,85,36,1,3
11,35,69,40,1,3
59,38,15,46,1,3
58,38,5,53,0,3
21,30,52,56,1,3
70,95,30,70,0,3
94,65,82,75,0,3
39,0,45,82,1,3
29,20,50,96,1,3
73,92,30,107,0,3
18,15,75,108,1,3
13,22,75,110,1,3
24,25,50,122,1,3
32,10,40,125,1,3
42,33,32,153,1,3
96,60,80,161,1,3
47,30,35,179,1,3
28,23,55,181,1,3
52,25,35,207,1,3
46,30,32,209,1,3
14,22,85,224,0,3
33,8,40,243,1,3
38,0,40,258,1,3
54,42,10,276,1,3
89,63,58,277,1,3
72,53,30,304,1,3
63,50,40,304,1,3
79,87,30,325,1,3
82,75,55,362,1,3
83,72,55,366,1,3
75,45,65,389,1,3
85,68,60,393,1,3
86,66,55,401,1,3
10,35,66,424,1,3
98,58,75,426,1,3
