Number of routes:,3
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
72,53,30,1,1,3
78,88,35,9,0,3
8,38,68,24,1,3
31,10,35,28,1,3
16,20,85,28,0,3
45,30,30,41,1,3
17,18,75,46,1,3
42,33,32,46,1,3
53,44,5,61,1,3
80,85,25,79,0,3
96,60,80,89,0,3
25,25,52,101,1,3
55,42,15,107,1,3
94,65,82,116,1,3
68,45,30,117,1,3
62,50,35,128,1,3
3,42,66,131,1,3
18,15,75,161,1,3
46,30,32,178,1,3
73,92,30,190,0,3
21,30,52,211,1,3
97,60,85,211,0,3
69,45,35,237,1,3
84,70,58,237,1,3
4,42,68,248,1,3
38,0,40,253,1,3
5,42,65,281,1,3
19,15,80,285,1,3
64,48,30,298,1,3
30,20,55,327,1,3
36,5,45,341,1,3
29,20,50,342,1,3
52,25,35,345,1,3
47,30,35,350,1,3
28,23,55,351,1,3
75,45,65,371,1,3
27,23,52,409,1,3
63,50,40,410,1,3
88,65,60,421,1,3
74,53,35,432,1,3
1,45,68,445,1,3
66,47,35,449,1,3
86,66,55,459,1,3
54,42,10,467,1,3
