Number of routes:,4
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
26,25,55,4,1,4
43,33,35,8,1,4
41,35,32,11,1,4
5,42,65,13,1,4
81,85,35,21,1,4
85,68,60,38,1,4
33,8,40,43,1,4
65,48,40,46,1,4
38,0,40,73,1,4
83,72,55,74,1,4
25,25,52,90,1,4
100,55,85,111,0,4
14,22,85,119,1,4
61,50,30,131,1,4
78,88,35,135,1,4
87,65,55,136,1,4
9,38,70,141,1,4
77,88,30,149,1,4
23,28,55,152,1,4
20,30,50,152,1,4
66,47,35,163,1,4
96,60,80,234,0,4
35,5,35,242,1,4
17,18,75,254,1,4
64,48,30,263,1,4
86,66,55,267,1,4
57,40,15,268,1,4
69,45,35,293,1,4
39,0,45,306,1,4
97,60,85,311,1,4
36,5,45,322,1,4
89,63,58,331,1,4
6,40,69,334,1,4
12,25,85,336,1,4
31,10,35,363,1,4
11,35,69,439,1,4
