Number of routes:,3
Number of unassigned:,16

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
23,28,55,49,1,3
15,20,80,63,1,3
58,38,5,68,0,3
20,30,50,80,1,3
9,38,70,85,1,3
32,10,40,104,1,3
18,15,75,107,1,3
28,23,55,124,1,3
63,50,40,125,1,3
67,47,40,140,1,3
92,67,85,144,0,3
16,20,85,153,0,3
26,25,55,169,1,3
91,60,60,171,1,3
27,23,52,183,1,3
17,18,75,187,1,3
83,72,55,188,1,3
11,35,69,193,1,3
72,53,30,207,1,3
42,33,32,207,1,3
57,40,15,211,1,3
70,95,30,215,0,3
51,25,30,224,1,3
44,32,30,244,1,3
71,95,35,250,0,3
87,65,55,276,1,3
54,42,10,294,1,3
56,40,5,303,1,3
64,48,30,303,1,3
34,8,45,333,0,3
45,30,30,350,1,3
86,66,55,351,1,3
55,42,15,351,1,3
2,45,70,355,1,3
74,53,35,368,1,3
65,48,40,376,1,3
77,88,30,398,0,3
25,25,52,402,1,3
43,33,35,413,1,3
1,45,68,423,1,3
37,2,40,425,1,3
68,45,30,428,1,3
88,65,60,436,1,3
12,25,85,462,0,3
49,28,35,469,1,3
