Number of routes:,3
Number of unassigned:,10

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
23,28,55,2,1,3
21,30,52,6,1,3
56,40,5,37,1,3
52,25,35,49,1,3
39,0,45,69,1,3
74,53,35,75,1,3
10,35,66,107,1,3
43,33,35,130,1,3
8,38,68,133,1,3
4,42,68,146,1,3
42,33,32,148,1,3
77,88,30,159,0,3
19,15,80,168,0,3
48,28,30,174,1,3
58,38,5,178,1,3
34,8,45,189,1,3
100,55,85,189,0,3
38,0,40,204,1,3
33,8,40,218,1,3
2,45,70,224,1,3
22,28,52,224,1,3
78,88,35,225,0,3
14,22,85,233,1,3
45,30,30,299,1,3
62,50,35,306,1,3
30,20,55,334,1,3
9,38,70,347,1,3
66,47,35,361,1,3
53,44,5,363,1,3
63,50,40,369,1,3
28,23,55,375,1,3
95,62,80,387,1,3
69,45,35,424,1,3
18,15,75,453,1,3
83,72,55,460,1,3
76,90,35,467,0,3
