Number of routes:,2
Number of unassigned:,24

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
8,38,68,3,1,2
49,28,35,3,1,2
5,42,65,17,1,2
12,25,85,17,0,2
43,33,35,45,1,2
24,25,50,49,1,2
20,30,50,51,1,2
17,18,75,54,1,2
30,20,55,55,1,2
53,44,5,63,0,2
67,47,40,79,1,2
25,25,52,105,1,2
65,48,40,125,1,2
46,30,32,139,1,2
19,15,80,156,1,2
92,67,85,169,0,2
7,40,66,183,1,2
11,35,69,184,1,2
73,92,30,204,0,2
1,45,68,214,1,2
28,23,55,230,1,2
78,88,35,236,0,2
81,85,35,237,0,2
16,20,85,250,0,2
62,50,35,259,1,2
95,62,80,276,0,2
4,42,68,296,1,2
22,28,52,301,1,2
48,28,30,314,1,2
74,53,35,315,1,2
86,66,55,326,1,2
38,0,40,350,0,2
37,2,40,351,0,2
6,40,69,355,1,2
68,45,30,359,0,2
33,8,40,372,1,2
84,70,58,381,1,2
31,10,35,390,1,2
85,68,60,416,0,2
34,8,45,440,1,2
