Number of routes:,4
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
19,15,80,9,1,4
78,88,35,18,1,4
76,90,35,39,0,4
35,5,35,43,1,4
47,30,35,56,1,4
80,85,25,56,0,4
68,45,30,57,1,4
87,65,55,70,1,4
58,38,5,82,1,4
94,65,82,99,1,4
53,44,5,123,1,4
75,45,65,142,1,4
22,28,52,155,1,4
86,66,55,162,1,4
8,38,68,165,1,4
97,60,85,200,1,4
42,33,32,217,1,4
82,75,55,217,1,4
69,45,35,235,1,4
25,25,52,242,1,4
51,25,30,280,1,4
54,42,10,280,1,4
10,35,66,280,1,4
92,67,85,311,1,4
57,40,15,312,1,4
27,23,52,316,1,4
40,35,30,357,1,4
74,53,35,367,1,4
89,63,58,372,1,4
61,50,30,373,1,4
18,15,75,384,1,4
29,20,50,404,1,4
50,26,32,420,1,4
34,8,45,427,1,4
65,48,40,433,1,4
70,95,30,454,0,4
