Number of routes:,2
Number of unassigned:,28

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
45,30,30,3,1,2
52,25,35,3,1,2
47,30,35,22,1,2
57,40,15,24,1,2
50,26,32,29,1,2
9,38,70,45,1,2
22,28,52,56,1,2
44,32,30,58,1,2
3,42,66,82,1,2
79,87,30,84,0,2
35,5,35,85,0,2
20,30,50,87,1,2
75,45,65,98,1,2
31,10,35,100,0,2
48,28,30,127,1,2
23,28,55,130,1,2
92,67,85,135,0,2
83,72,55,143,0,2
99,55,80,154,1,2
61,50,30,158,1,2
2,45,70,161,1,2
74,53,35,179,1,2
96,60,80,181,0,2
37,2,40,187,0,2
70,95,30,210,0,2
30,20,55,218,1,2
36,5,45,225,0,2
89,63,58,230,1,2
51,25,30,233,1,2
13,22,75,235,0,2
87,65,55,278,1,2
88,65,60,279,1,2
19,15,80,288,0,2
15,20,80,311,1,2
49,28,35,316,1,2
6,40,69,325,1,2
78,88,35,342,0,2
98,58,75,367,1,2
26,25,55,399,1,2
12,25,85,401,1,2
14,22,85,401,1,2
24,25,50,414,1,2
5,42,65,430,1,2
93,65,85,434,0,2
95,62,80,445,0,2
55,42,15,450,1,2
