Number of routes:,5
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
6,40,69,8,1,5
57,40,15,9,1,5
47,30,35,10,1,5
9,38,70,14,1,5
31,10,35,23,1,5
64,48,30,44,1,5
90,60,55,49,1,5
29,20,50,65,1,5
71,95,35,74,1,5
2,45,70,95,1,5
49,28,35,98,1,5
1,45,68,99,1,5
73,92,30,120,1,5
10,35,66,126,1,5
18,15,75,130,1,5
53,44,5,131,1,5
59,38,15,134,1,5
58,38,5,135,1,5
27,23,52,145,1,5
65,48,40,155,1,5
23,28,55,167,1,5
91,60,60,188,1,5
77,88,30,195,1,5
40,35,30,216,1,5
3,42,66,217,1,5
25,25,52,218,1,5
13,22,75,220,1,5
45,30,30,222,1,5
82,75,55,240,1,5
80,85,25,246,1,5
34,8,45,249,1,5
43,33,35,255,1,5
83,72,55,283,1,5
44,32,30,328,1,5
35,5,35,385,1,5
100,55,85,385,1,5
48,28,30,403,1,5
30,20,55,404,1,5
42,33,32,446,1,5
