Number of routes:,2
Number of unassigned:,28

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
93,65,85,37,0,2
4,42,68,49,1,2
97,60,85,60,0,2
3,42,66,61,1,2
54,42,10,72,1,2
42,33,32,75,1,2
65,48,40,76,1,2
77,88,30,79,0,2
51,25,30,103,1,2
58,38,5,111,0,2
70,95,30,112,0,2
46,30,32,133,1,2
57,40,15,143,1,2
40,35,30,147,1,2
74,53,35,168,1,2
64,48,30,171,1,2
62,50,35,172,1,2
1,45,68,206,1,2
98,58,75,209,1,2
34,8,45,217,1,2
26,25,55,222,1,2
71,95,35,223,0,2
16,20,85,237,0,2
47,30,35,261,1,2
92,67,85,306,0,2
59,38,15,319,1,2
72,53,30,337,1,2
73,92,30,355,0,2
41,35,32,362,1,2
39,0,45,376,0,2
87,65,55,379,1,2
99,55,80,396,0,2
90,60,55,409,1,2
20,30,50,409,1,2
45,30,30,414,1,2
55,42,15,414,0,2
86,66,55,418,0,2
25,25,52,419,1,2
11,35,69,428,1,2
8,38,68,430,1,2
35,5,35,433,1,2
95,62,80,468,0,2
29,20,50,474,1,2
