Number of routes:,1
Number of unassigned:,38

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
22,28,52,35,1,1
74,53,35,41,0,1
11,35,69,53,1,1
12,25,85,63,0,1
49,28,35,84,1,1
41,35,32,86,1,1
52,25,35,107,1,1
27,23,52,118,1,1
55,42,15,127,0,1
14,22,85,154,0,1
97,60,85,164,0,1
65,48,40,165,1,1
6,40,69,174,0,1
48,28,30,176,1,1
62,50,35,222,0,1
73,92,30,229,0,1
9,38,70,241,0,1
25,25,52,245,1,1
29,20,50,249,1,1
89,63,58,250,0,1
72,53,30,275,1,1
90,60,55,276,1,1
54,42,10,294,0,1
19,15,80,347,0,1
45,30,30,354,1,1
88,65,60,368,0,1
75,45,65,388,0,1
64,48,30,389,1,1
34,8,45,390,0,1
47,30,35,415,0,1
56,40,5,426,0,1
91,60,60,427,1,1
98,58,75,456,1,1
79,87,30,462,0,1
95,62,80,465,0,1
