Number of routes:,3
Number of unassigned:,14

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
48,28,30,14,1,3
77,88,30,28,0,3
61,50,30,32,1,3
72,53,30,33,1,3
10,35,66,36,1,3
55,42,15,36,1,3
97,60,85,42,0,3
29,20,50,43,1,3
27,23,52,55,1,3
17,18,75,71,1,3
90,60,55,72,1,3
15,20,80,75,1,3
36,5,45,77,1,3
84,70,58,81,1,3
6,40,69,112,1,3
76,90,35,141,0,3
86,66,55,144,1,3
54,42,10,155,1,3
35,5,35,161,0,3
80,85,25,161,0,3
87,65,55,173,1,3
5,42,65,179,1,3
31,10,35,184,1,3
91,60,60,191,1,3
89,63,58,191,1,3
59,38,15,203,1,3
43,33,35,216,1,3
25,25,52,247,1,3
95,62,80,257,0,3
37,2,40,260,1,3
78,88,35,265,0,3
4,42,68,281,1,3
45,30,30,296,1,3
52,25,35,329,1,3
98,58,75,342,1,3
18,15,75,383,1,3
81,85,35,410,1,3
