Number of routes:,5
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
3,42,66,4,1,5
55,42,15,4,1,5
96,60,80,7,1,5
59,38,15,35,1,5
17,18,75,39,1,5
12,25,85,41,1,5
28,23,55,57,1,5
53,44,5,68,1,5
35,5,35,76,1,5
100,55,85,81,1,5
80,85,25,89,0,5
86,66,55,95,1,5
65,48,40,138,1,5
45,30,30,144,1,5
76,90,35,173,1,5
99,55,80,185,1,5
24,25,50,193,1,5
19,15,80,207,1,5
85,68,60,220,1,5
16,20,85,225,1,5
8,38,68,230,1,5
73,92,30,230,0,5
63,50,40,239,1,5
75,45,65,246,1,5
25,25,52,251,1,5
5,42,65,252,1,5
43,33,35,274,1,5
98,58,75,285,1,5
79,87,30,305,1,5
38,0,40,329,1,5
84,70,58,330,1,5
23,28,55,343,1,5
47,30,35,399,1,5
32,10,40,426,1,5
20,30,50,450,1,5
