Number of routes:,4
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
16,20,85,0,1,4
21,30,52,10,1,4
29,20,50,16,1,4
62,50,35,18,1,4
88,65,60,25,1,4
96,60,80,52,1,4
60,35,5,58,1,4
89,63,58,82,1,4
44,32,30,86,1,4
84,70,58,117,1,4
20,30,50,133,1,4
50,26,32,134,1,4
56,40,5,170,1,4
28,23,55,197,1,4
23,28,55,199,1,4
30,20,55,203,1,4
83,72,55,233,1,4
57,40,15,240,1,4
6,40,69,252,1,4
67,47,40,255,1,4
7,40,66,268,1,4
71,95,35,296,1,4
36,5,45,319,1,4
22,28,52,322,1,4
35,5,35,346,1,4
53,44,5,348,1,4
75,45,65,349,1,4
59,38,15,357,1,4
55,42,15,376,1,4
47,30,35,396,1,4
58,38,5,397,1,4
10,35,66,399,1,4
41,35,32,400,1,4
87,65,55,406,1,4
65,48,40,408,1,4
13,22,75,419,1,4
81,85,35,419,0,4
70,95,30,446,0,4
1,45,68,456,1,4
38,0,40,473,0,4
