Number of routes:,3
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
77,88,30,5,0,3
15,20,80,6,1,3
5,42,65,15,1,3
24,25,50,21,1,3
8,38,68,42,1,3
23,28,55,58,1,3
26,25,55,59,1,3
2,45,70,79,1,3
63,50,40,88,1,3
9,38,70,103,1,3
54,42,10,105,1,3
22,28,52,111,1,3
17,18,75,115,1,3
62,50,35,123,1,3
50,26,32,147,1,3
27,23,52,152,1,3
43,33,35,155,1,3
59,38,15,167,1,3
84,70,58,180,1,3
83,72,55,193,1,3
32,10,40,196,0,3
1,45,68,198,1,3
69,45,35,205,1,3
45,30,30,210,1,3
95,62,80,212,1,3
56,40,5,238,1,3
89,63,58,241,1,3
4,42,68,271,1,3
70,95,30,311,1,3
6,40,69,377,1,3
10,35,66,391,1,3
85,68,60,395,1,3
81,85,35,411,1,3
79,87,30,424,0,3
19,15,80,431,1,3
3,42,66,472,1,3
