Number of routes:,3
Number of unassigned:,18

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
85,68,60,5,1,3
70,95,30,15,1,3
11,35,69,21,1,3
31,10,35,74,1,3
65,48,40,79,1,3
46,30,32,82,1,3
78,88,35,82,0,3
53,44,5,104,1,3
87,65,55,114,1,3
19,15,80,139,0,3
59,38,15,159,1,3
43,33,35,165,1,3
16,20,85,175,1,3
73,92,30,176,0,3
8,38,68,186,1,3
92,67,85,218,0,3
51,25,30,220,1,3
89,63,58,227,1,3
35,5,35,239,1,3
99,55,80,248,1,3
94,65,82,252,1,3
44,32,30,256,1,3
95,62,80,281,0,3
84,70,58,305,1,3
27,23,52,311,1,3
14,22,85,314,1,3
96,60,80,342,0,3
49,28,35,349,1,3
30,20,55,349,1,3
52,25,35,361,1,3
91,60,60,371,1,3
97,60,85,383,1,3
86,66,55,423,1,3
60,35,5,425,0,3
28,23,55,440,1,3
72,53,30,451,1,3
77,88,30,464,0,3
39,0,45,467,1,3
17,18,75,474,0,3
