Number of routes:,2
Number of unassigned:,18

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
12,25,85,0,1,2
79,87,30,18,0,2
29,20,50,19,1,2
100,55,85,31,1,2
73,92,30,32,0,2
98,58,75,63,1,2
90,60,55,148,1,2
93,65,85,156,1,2
34,8,45,169,0,2
81,85,35,171,0,2
1,45,68,174,1,2
53,44,5,206,0,2
9,38,70,212,1,2
78,88,35,227,0,2
47,30,35,228,1,2
27,23,52,249,1,2
45,30,30,252,1,2
25,25,52,266,1,2
21,30,52,276,1,2
50,26,32,291,1,2
89,63,58,304,1,2
48,28,30,313,1,2
71,95,35,315,0,2
83,72,55,318,1,2
88,65,60,350,1,2
92,67,85,360,0,2
63,50,40,370,1,2
87,65,55,410,1,2
4,42,68,419,1,2
96,60,80,428,1,2
22,28,52,436,1,2
36,5,45,450,1,2
52,25,35,454,1,2
49,28,35,455,1,2
95,62,80,462,0,2
