Number of routes:,3
Number of unassigned:,10

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
62,50,35,55,1,3
1,45,68,58,1,3
3,42,66,61,1,3
39,0,45,80,1,3
54,42,10,83,1,3
93,65,85,83,0,3
37,2,40,85,1,3
59,38,15,91,1,3
43,33,35,98,1,3
20,30,50,99,1,3
53,44,5,99,1,3
6,40,69,102,1,3
80,85,25,136,0,3
82,75,55,179,1,3
14,22,85,187,1,3
90,60,55,190,1,3
70,95,30,228,0,3
65,48,40,230,1,3
86,66,55,254,1,3
44,32,30,266,1,3
52,25,35,266,1,3
16,20,85,275,1,3
18,15,75,288,1,3
30,20,55,290,1,3
83,72,55,307,1,3
60,35,5,309,0,3
38,0,40,318,1,3
33,8,40,321,1,3
87,65,55,340,1,3
49,28,35,355,1,3
92,67,85,386,0,3
26,25,55,418,1,3
8,38,68,438,1,3
95,62,80,453,1,3
36,5,45,457,1,3
5,42,65,466,1,3
88,65,60,471,1,3
