Number of routes:,3
Number of unassigned:,20

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
88,65,60,0,1,3
45,30,30,6,1,3
90,60,55,10,1,3
46,30,32,22,1,3
29,20,50,46,1,3
91,60,60,49,1,3
80,85,25,63,0,3
8,38,68,64,1,3
12,25,85,84,1,3
37,2,40,90,1,3
71,95,35,104,0,3
10,35,66,110,1,3
22,28,52,169,1,3
51,25,30,172,1,3
72,53,30,176,1,3
49,28,35,177,1,3
100,55,85,185,0,3
15,20,80,204,1,3
26,25,55,215,1,3
84,70,58,216,1,3
63,50,40,259,1,3
40,35,30,269,1,3
95,62,80,273,0,3
60,35,5,283,1,3
21,30,52,292,1,3
81,85,35,294,0,3
27,23,52,309,1,3
58,38,5,314,1,3
20,30,50,326,1,3
19,15,80,343,1,3
79,87,30,372,0,3
93,65,85,373,0,3
2,45,70,386,1,3
33,8,40,399,1,3
54,42,10,413,1,3
86,66,55,415,1,3
76,90,35,432,0,3
41,35,32,467,1,3
17,18,75,467,0,3
98,58,75,473,0,3
