Number of routes:,4
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
62,50,35,0,1,4
66,47,35,13,1,4
38,0,40,32,1,4
51,25,30,56,1,4
63,50,40,71,1,4
24,25,50,73,1,4
89,63,58,90,1,4
93,65,85,92,1,4
50,26,32,116,1,4
17,18,75,117,1,4
14,22,85,161,1,4
47,30,35,174,1,4
91,60,60,177,1,4
29,20,50,178,1,4
52,25,35,185,1,4
85,68,60,199,1,4
56,40,5,205,1,4
25,25,52,213,1,4
67,47,40,223,1,4
44,32,30,225,1,4
40,35,30,247,1,4
13,22,75,249,1,4
49,28,35,254,1,4
31,10,35,255,1,4
73,92,30,262,1,4
72,53,30,280,1,4
10,35,66,302,1,4
35,5,35,306,1,4
26,25,55,324,1,4
55,42,15,334,1,4
92,67,85,335,0,4
39,0,45,360,1,4
80,85,25,367,0,4
76,90,35,379,1,4
21,30,52,379,1,4
34,8,45,394,1,4
81,85,35,414,1,4
20,30,50,455,1,4
33,8,40,467,1,4
