Number of routes:,4
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
62,50,35,2,1,4
38,0,40,7,1,4
25,25,52,27,1,4
44,32,30,32,1,4
40,35,30,45,1,4
92,67,85,51,0,4
66,47,35,66,1,4
59,38,15,73,1,4
11,35,69,75,1,4
29,20,50,78,1,4
23,28,55,90,1,4
58,38,5,106,1,4
32,10,40,110,1,4
99,55,80,113,1,4
95,62,80,117,1,4
49,28,35,138,1,4
2,45,70,143,1,4
36,5,45,154,1,4
56,40,5,166,1,4
53,44,5,166,1,4
5,42,65,185,1,4
87,65,55,208,1,4
35,5,35,208,1,4
19,15,80,218,1,4
39,0,45,224,1,4
3,42,66,229,1,4
41,35,32,262,1,4
72,53,30,290,1,4
52,25,35,303,1,4
57,40,15,328,1,4
7,40,66,332,1,4
100,55,85,339,1,4
18,15,75,391,1,4
76,90,35,429,1,4
13,22,75,433,1,4
4,42,68,453,1,4
84,70,58,479,1,4
