Number of routes:,2
Number of unassigned:,26

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
88,65,60,1,1,2
93,65,85,2,1,2
67,47,40,30,1,2
6,40,69,31,1,2
57,40,15,31,0,2
86,66,55,52,1,2
44,32,30,71,1,2
37,2,40,93,1,2
62,50,35,101,1,2
77,88,30,101,0,2
19,15,80,110,0,2
24,25,50,162,1,2
69,45,35,162,1,2
100,55,85,186,0,2
53,44,5,192,0,2
8,38,68,194,1,2
4,42,68,195,1,2
18,15,75,196,1,2
12,25,85,197,1,2
81,85,35,209,0,2
66,47,35,212,0,2
89,63,58,219,1,2
2,45,70,230,1,2
23,28,55,259,1,2
36,5,45,262,0,2
5,42,65,270,1,2
15,20,80,289,1,2
7,40,66,308,1,2
41,35,32,321,1,2
14,22,85,322,0,2
76,90,35,346,0,2
61,50,30,366,1,2
72,53,30,378,1,2
49,28,35,405,1,2
99,55,80,413,1,2
1,45,68,435,1,2
65,48,40,435,1,2
64,48,30,444,1,2
95,62,80,450,0,2
48,28,30,451,1,2
13,22,75,451,0,2
38,0,40,460,0,2
21,30,52,461,1,2
