Number of routes:,1
Number of unassigned:,58

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
89,63,58,4,0,1
38,0,40,29,0,1
42,33,32,33,1,1
49,28,35,33,1,1
12,25,85,41,0,1
56,40,5,54,0,1
66,47,35,55,0,1
61,50,30,72,0,1
5,42,65,74,1,1
77,88,30,74,0,1
27,23,52,75,1,1
11,35,69,79,1,1
62,50,35,110,1,1
92,67,85,121,0,1
18,15,75,124,0,1
50,26,32,160,1,1
84,70,58,168,0,1
93,65,85,171,0,1
83,72,55,177,0,1
60,35,5,178,0,1
72,53,30,188,1,1
1,45,68,248,1,1
73,92,30,255,0,1
10,35,66,258,1,1
97,60,85,260,0,1
96,60,80,283,0,1
4,42,68,285,1,1
69,45,35,308,1,1
32,10,40,309,0,1
80,85,25,318,0,1
58,38,5,324,1,1
46,30,32,380,1,1
37,2,40,384,0,1
79,87,30,390,0,1
31,10,35,397,0,1
22,28,52,402,1,1
87,65,55,405,0,1
70,95,30,416,0,1
30,20,55,441,1,1
33,8,40,450,0,1
82,75,55,452,0,1
55,42,15,461,0,1
15,20,80,471,0,1
67,47,40,473,1,1
98,58,75,474,0,1
76,90,35,475,0,1
