Number of routes:,2
Number of unassigned:,20

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
44,32,30,13,1,2
100,55,85,15,1,2
64,48,30,20,1,2
27,23,52,26,1,2
5,42,65,54,1,2
16,20,85,59,0,2
11,35,69,71,1,2
21,30,52,77,1,2
9,38,70,104,1,2
82,75,55,112,0,2
14,22,85,116,0,2
57,40,15,123,1,2
94,65,82,132,0,2
52,25,35,139,1,2
4,42,68,140,1,2
26,25,55,169,1,2
25,25,52,191,1,2
37,2,40,201,1,2
24,25,50,206,1,2
95,62,80,215,0,2
58,38,5,234,1,2
73,92,30,243,0,2
74,53,35,288,1,2
67,47,40,296,1,2
51,25,30,309,1,2
45,30,30,316,1,2
40,35,30,358,1,2
1,45,68,363,1,2
55,42,15,368,1,2
2,45,70,392,1,2
10,35,66,404,1,2
68,45,30,406,1,2
99,55,80,422,0,2
92,67,85,436,0,2
29,20,50,446,1,2
56,40,5,447,0,2
88,65,60,448,1,2
22,28,52,467,1,2
96,60,80,469,0,2
