Number of routes:,2
Number of unassigned:,14

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
81,85,35,1,0,2
42,33,32,28,1,2
6,40,69,41,1,2
54,42,10,58,0,2
25,25,52,66,1,2
34,8,45,67,1,2
64,48,30,96,1,2
36,5,45,106,1,2
22,28,52,118,1,2
29,20,50,119,1,2
28,23,55,127,1,2
4,42,68,142,1,2
65,48,40,148,1,2
92,67,85,195,1,2
99,55,80,203,1,2
70,95,30,212,0,2
82,75,55,222,0,2
52,25,35,243,1,2
10,35,66,275,1,2
35,5,35,295,1,2
8,38,68,300,1,2
33,8,40,312,1,2
19,15,80,330,0,2
45,30,30,343,1,2
58,38,5,353,1,2
12,25,85,365,0,2
96,60,80,379,0,2
43,33,35,396,1,2
51,25,30,414,1,2
16,20,85,425,1,2
