Number of routes:,1
Number of unassigned:,42

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
12,25,85,24,0,1
53,44,5,28,0,1
88,65,60,36,1,1
16,20,85,52,0,1
99,55,80,54,0,1
72,53,30,61,0,1
71,95,35,76,0,1
49,28,35,80,1,1
47,30,35,92,1,1
94,65,82,105,0,1
98,58,75,110,0,1
55,42,15,119,1,1
43,33,35,139,1,1
17,18,75,142,0,1
30,20,55,157,0,1
19,15,80,200,0,1
2,45,70,201,1,1
64,48,30,205,1,1
81,85,35,258,0,1
74,53,35,276,1,1
45,30,30,293,1,1
84,70,58,297,0,1
82,75,55,331,0,1
37,2,40,331,0,1
65,48,40,343,1,1
85,68,60,357,0,1
46,30,32,371,1,1
15,20,80,375,0,1
79,87,30,393,0,1
77,88,30,402,0,1
25,25,52,405,1,1
91,60,60,423,1,1
61,50,30,438,0,1
58,38,5,467,0,1
