Number of routes:,4
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
57,40,15,7,1,4
83,72,55,12,1,4
94,65,82,19,0,4
85,68,60,25,1,4
10,35,66,27,1,4
67,47,40,32,1,4
27,23,52,36,1,4
73,92,30,40,1,4
76,90,35,41,1,4
41,35,32,66,1,4
2,45,70,71,1,4
59,38,15,75,1,4
18,15,75,77,0,4
79,87,30,86,0,4
50,26,32,91,1,4
5,42,65,94,1,4
81,85,35,98,0,4
35,5,35,106,1,4
84,70,58,109,1,4
23,28,55,115,1,4
3,42,66,118,1,4
43,33,35,127,1,4
7,40,66,134,1,4
17,18,75,178,1,4
19,15,80,182,1,4
13,22,75,183,1,4
87,65,55,184,1,4
12,25,85,188,1,4
64,48,30,191,1,4
48,28,30,192,1,4
68,45,30,219,1,4
37,2,40,237,1,4
16,20,85,250,1,4
53,44,5,257,1,4
71,95,35,284,1,4
32,10,40,304,1,4
28,23,55,340,1,4
1,45,68,340,1,4
86,66,55,346,1,4
100,55,85,357,1,4
42,33,32,359,1,4
60,35,5,371,1,4
14,22,85,375,1,4
44,32,30,408,1,4
95,62,80,437,1,4
77,88,30,437,0,4
26,25,55,440,1,4
6,40,69,446,1,4
55,42,15,451,1,4
9,38,70,452,1,4
93,65,85,460,0,4
56,40,5,462,1,4
72,53,30,463,1,4
