Number of routes:,3
Number of unassigned:,10

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
88,65,60,17,1,3
85,68,60,42,1,3
81,85,35,47,0,3
6,40,69,55,1,3
20,30,50,69,1,3
68,45,30,72,1,3
34,8,45,73,1,3
82,75,55,83,1,3
62,50,35,99,1,3
67,47,40,107,1,3
3,42,66,172,1,3
90,60,55,175,1,3
4,42,68,180,1,3
30,20,55,189,1,3
8,38,68,190,1,3
42,33,32,208,1,3
14,22,85,212,1,3
83,72,55,214,1,3
87,65,55,217,1,3
91,60,60,218,1,3
100,55,85,224,0,3
70,95,30,233,0,3
28,23,55,241,1,3
63,50,40,242,1,3
84,70,58,250,1,3
19,15,80,290,0,3
53,44,5,293,0,3
5,42,65,304,1,3
39,0,45,324,1,3
64,48,30,324,1,3
96,60,80,345,1,3
45,30,30,349,1,3
44,32,30,358,1,3
72,53,30,409,1,3
59,38,15,412,1,3
13,22,75,432,1,3
25,25,52,437,1,3
