Number of routes:,5
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
3,42,66,19,1,5
30,20,55,42,1,5
8,38,68,49,1,5
17,18,75,93,1,5
50,26,32,94,1,5
76,90,35,102,1,5
90,60,55,102,1,5
77,88,30,118,1,5
71,95,35,125,0,5
96,60,80,136,1,5
24,25,50,137,1,5
87,65,55,156,1,5
14,22,85,203,1,5
26,25,55,210,1,5
60,35,5,215,1,5
68,45,30,220,1,5
54,42,10,253,1,5
31,10,35,265,1,5
39,0,45,269,1,5
69,45,35,272,1,5
21,30,52,282,1,5
100,55,85,295,1,5
78,88,35,306,1,5
5,42,65,306,1,5
27,23,52,318,1,5
37,2,40,320,1,5
28,23,55,322,1,5
35,5,35,347,1,5
98,58,75,379,1,5
67,47,40,398,1,5
92,67,85,479,0,5
