Number of routes:,2
Number of unassigned:,32

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
21,30,52,12,1,2
65,48,40,14,1,2
95,62,80,28,1,2
31,10,35,41,0,2
16,20,85,44,0,2
18,15,75,53,0,2
93,65,85,56,0,2
50,26,32,63,1,2
14,22,85,71,0,2
64,48,30,72,1,2
32,10,40,77,0,2
13,22,75,91,0,2
52,25,35,97,1,2
39,0,45,101,0,2
59,38,15,107,1,2
97,60,85,138,1,2
77,88,30,143,0,2
11,35,69,151,1,2
8,38,68,172,1,2
78,88,35,181,0,2
89,63,58,210,1,2
57,40,15,212,1,2
46,30,32,217,1,2
7,40,66,228,1,2
73,92,30,239,0,2
22,28,52,247,1,2
24,25,50,250,1,2
62,50,35,267,1,2
44,32,30,289,1,2
83,72,55,298,1,2
12,25,85,305,0,2
92,67,85,321,0,2
82,75,55,324,1,2
2,45,70,325,1,2
69,45,35,339,0,2
10,35,66,359,1,2
48,28,30,369,1,2
19,15,80,381,0,2
85,68,60,387,1,2
43,33,35,393,1,2
30,20,55,400,1,2
79,87,30,402,0,2
