Number of routes:,2
Number of unassigned:,34

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
67,47,40,2,1,2
30,20,55,10,1,2
98,58,75,12,0,2
71,95,35,13,0,2
18,15,75,18,0,2
59,38,15,18,0,2
11,35,69,22,1,2
4,42,68,28,1,2
34,8,45,33,0,2
65,48,40,37,1,2
45,30,30,47,1,2
43,33,35,50,1,2
15,20,80,66,0,2
42,33,32,72,1,2
39,0,45,80,1,2
52,25,35,85,1,2
83,72,55,89,0,2
63,50,40,93,1,2
53,44,5,99,0,2
100,55,85,115,0,2
92,67,85,117,0,2
7,40,66,145,1,2
20,30,50,150,1,2
21,30,52,162,1,2
31,10,35,180,1,2
57,40,15,201,1,2
54,42,10,210,1,2
89,63,58,230,1,2
82,75,55,231,1,2
10,35,66,240,1,2
9,38,70,241,1,2
73,92,30,248,0,2
8,38,68,289,1,2
13,22,75,293,1,2
84,70,58,311,1,2
95,62,80,352,0,2
97,60,85,359,0,2
69,45,35,378,1,2
68,45,30,378,1,2
27,23,52,392,1,2
48,28,30,394,1,2
76,90,35,399,0,2
61,50,30,418,0,2
55,42,15,424,1,2
3,42,66,427,1,2
23,28,55,431,1,2
79,87,30,436,0,2
58,38,5,451,1,2
93,65,85,459,0,2
