Number of routes:,5
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
13,22,75,0,1,5
33,8,40,16,1,5
14,22,85,23,1,5
54,42,10,24,1,5
55,42,15,29,1,5
51,25,30,56,1,5
25,25,52,74,1,5
27,23,52,75,1,5
61,50,30,86,1,5
87,65,55,92,1,5
99,55,80,95,1,5
3,42,66,105,1,5
38,0,40,109,1,5
2,45,70,118,1,5
23,28,55,123,1,5
45,30,30,131,1,5
37,2,40,141,1,5
100,55,85,165,1,5
70,95,30,165,0,5
65,48,40,186,1,5
44,32,30,189,1,5
76,90,35,190,1,5
39,0,45,198,1,5
75,45,65,201,1,5
10,35,66,205,1,5
98,58,75,207,1,5
46,30,32,207,1,5
84,70,58,217,1,5
79,87,30,220,0,5
97,60,85,252,1,5
20,30,50,257,1,5
24,25,50,284,1,5
7,40,66,295,1,5
34,8,45,322,1,5
59,38,15,360,1,5
22,28,52,366,1,5
56,40,5,393,1,5
52,25,35,413,1,5
21,30,52,421,1,5
18,15,75,426,1,5
60,35,5,440,1,5
95,62,80,451,1,5
35,5,35,469,0,5
