Number of routes:,5
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
44,32,30,9,1,5
32,10,40,15,1,5
51,25,30,18,1,5
22,28,52,27,1,5
31,10,35,31,1,5
19,15,80,35,1,5
77,88,30,64,1,5
18,15,75,71,1,5
26,25,55,80,1,5
25,25,52,84,1,5
41,35,32,118,1,5
53,44,5,120,1,5
80,85,25,144,1,5
83,72,55,160,1,5
95,62,80,172,1,5
11,35,69,177,1,5
29,20,50,191,1,5
28,23,55,220,1,5
36,5,45,224,1,5
4,42,68,233,1,5
59,38,15,233,1,5
87,65,55,247,1,5
9,38,70,271,1,5
58,38,5,274,1,5
81,85,35,283,1,5
61,50,30,303,1,5
34,8,45,304,1,5
92,67,85,342,1,5
82,75,55,355,1,5
49,28,35,376,1,5
74,53,35,377,1,5
17,18,75,397,1,5
12,25,85,403,1,5
3,42,66,416,1,5
62,50,35,428,1,5
39,0,45,435,1,5
76,90,35,472,0,5
2,45,70,473,1,5
71,95,35,476,0,5
