Number of routes:,1
Number of unassigned:,30

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
12,25,85,20,0,1
66,47,35,40,1,1
100,55,85,53,0,1
41,35,32,58,1,1
23,28,55,91,1,1
34,8,45,96,1,1
25,25,52,100,1,1
57,40,15,109,0,1
32,10,40,121,0,1
3,42,66,135,1,1
48,28,30,157,0,1
7,40,66,171,1,1
87,65,55,177,0,1
9,38,70,188,1,1
53,44,5,213,0,1
10,35,66,217,1,1
75,45,65,229,1,1
81,85,35,229,0,1
2,45,70,233,1,1
8,38,68,256,1,1
78,88,35,323,0,1
45,30,30,346,0,1
39,0,45,348,0,1
98,58,75,359,0,1
89,63,58,360,1,1
85,68,60,374,1,1
77,88,30,378,0,1
1,45,68,401,1,1
83,72,55,432,0,1
50,26,32,465,0,1
62,50,35,477,1,1
