Number of routes:,3
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
86,66,55,9,1,3
78,88,35,12,1,3
71,95,35,22,0,3
1,45,68,24,1,3
38,0,40,27,0,3
75,45,65,44,1,3
36,5,45,58,1,3
72,53,30,61,1,3
15,20,80,67,0,3
46,30,32,73,1,3
41,35,32,83,1,3
18,15,75,91,0,3
24,25,50,115,1,3
57,40,15,129,1,3
51,25,30,139,1,3
95,62,80,145,1,3
30,20,55,153,1,3
87,65,55,190,1,3
61,50,30,193,1,3
44,32,30,203,1,3
64,48,30,216,1,3
63,50,40,234,1,3
4,42,68,235,1,3
2,45,70,243,1,3
58,38,5,249,1,3
85,68,60,258,1,3
14,22,85,271,1,3
28,23,55,286,1,3
25,25,52,337,1,3
5,42,65,375,1,3
68,45,30,405,1,3
93,65,85,470,0,3
35,5,35,479,0,3
