Number of routes:,4
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
16,20,85,24,1,4
49,28,35,28,1,4
91,60,60,43,1,4
93,65,85,45,1,4
44,32,30,51,1,4
13,22,75,62,1,4
55,42,15,63,1,4
95,62,80,84,0,4
38,0,40,93,1,4
71,95,35,100,0,4
92,67,85,153,0,4
87,65,55,157,1,4
15,20,80,158,1,4
59,38,15,162,1,4
73,92,30,167,1,4
81,85,35,167,1,4
24,25,50,175,1,4
86,66,55,192,1,4
2,45,70,237,1,4
68,45,30,239,1,4
8,38,68,261,1,4
3,42,66,274,1,4
77,88,30,295,1,4
5,42,65,310,1,4
20,30,50,311,1,4
72,53,30,311,1,4
50,26,32,326,1,4
31,10,35,334,1,4
7,40,66,366,1,4
43,33,35,378,1,4
58,38,5,382,1,4
65,48,40,432,1,4
63,50,40,433,1,4
66,47,35,439,1,4
61,50,30,448,1,4
36,5,45,464,1,4
