Number of routes:,4
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
85,68,60,16,1,4
9,38,70,29,1,4
46,30,32,34,1,4
40,35,30,35,1,4
80,85,25,50,1,4
29,20,50,55,1,4
24,25,50,70,1,4
57,40,15,99,1,4
78,88,35,118,1,4
90,60,55,130,1,4
66,47,35,137,1,4
60,35,5,153,1,4
89,63,58,203,1,4
50,26,32,220,1,4
98,58,75,237,1,4
67,47,40,251,1,4
51,25,30,257,1,4
79,87,30,271,0,4
34,8,45,280,1,4
96,60,80,282,1,4
53,44,5,299,1,4
15,20,80,309,1,4
83,72,55,313,1,4
87,65,55,315,1,4
28,23,55,325,1,4
2,45,70,330,1,4
81,85,35,342,1,4
42,33,32,357,1,4
82,75,55,382,1,4
18,15,75,384,1,4
88,65,60,394,1,4
47,30,35,397,1,4
75,45,65,403,1,4
25,25,52,408,1,4
23,28,55,409,1,4
5,42,65,433,1,4
77,88,30,434,0,4
49,28,35,448,1,4
38,0,40,463,0,4
