Number of routes:,3
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
69,45,35,1,1,3
99,55,80,6,1,3
19,15,80,8,0,3
46,30,32,29,1,3
83,72,55,33,1,3
92,67,85,42,1,3
24,25,50,54,1,3
77,88,30,55,0,3
95,62,80,68,0,3
10,35,66,91,1,3
88,65,60,104,1,3
14,22,85,120,1,3
31,10,35,123,0,3
18,15,75,131,1,3
81,85,35,136,0,3
6,40,69,142,1,3
44,32,30,152,1,3
93,65,85,158,0,3
8,38,68,176,1,3
17,18,75,177,1,3
86,66,55,179,1,3
63,50,40,181,1,3
91,60,60,188,1,3
65,48,40,210,1,3
60,35,5,231,1,3
26,25,55,242,1,3
5,42,65,247,1,3
57,40,15,257,1,3
45,30,30,266,1,3
74,53,35,288,1,3
90,60,55,314,1,3
21,30,52,317,1,3
11,35,69,325,1,3
4,42,68,335,1,3
49,28,35,357,1,3
87,65,55,383,1,3
2,45,70,397,1,3
25,25,52,414,1,3
7,40,66,442,1,3
68,45,30,455,1,3
51,25,30,472,1,3
48,28,30,479,1,3
