Number of routes:,5
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
98,58,75,8,1,5
74,53,35,14,1,5
90,60,55,15,1,5
62,50,35,20,1,5
68,45,30,31,1,5
54,42,10,37,1,5
92,67,85,43,1,5
32,10,40,51,1,5
36,5,45,55,1,5
18,15,75,71,1,5
61,50,30,111,1,5
23,28,55,112,1,5
43,33,35,113,1,5
9,38,70,126,1,5
87,65,55,135,1,5
82,75,55,154,1,5
7,40,66,155,1,5
78,88,35,156,1,5
77,88,30,160,1,5
55,42,15,175,1,5
42,33,32,181,1,5
69,45,35,191,1,5
19,15,80,220,1,5
13,22,75,224,1,5
34,8,45,247,1,5
29,20,50,270,1,5
28,23,55,284,1,5
1,45,68,318,1,5
86,66,55,323,1,5
73,92,30,340,1,5
60,35,5,372,1,5
44,32,30,374,1,5
24,25,50,390,1,5
15,20,80,419,1,5
83,72,55,422,1,5
52,25,35,446,1,5
5,42,65,454,1,5
46,30,32,457,1,5
