Number of routes:,3
Number of unassigned:,8

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
15,20,80,15,1,3
53,44,5,24,0,3
85,68,60,51,1,3
23,28,55,54,1,3
8,38,68,74,1,3
96,60,80,77,1,3
47,30,35,92,1,3
83,72,55,101,0,3
26,25,55,109,1,3
1,45,68,109,1,3
74,53,35,116,1,3
94,65,82,122,1,3
95,62,80,131,1,3
68,45,30,137,1,3
50,26,32,158,1,3
57,40,15,165,1,3
62,50,35,193,1,3
64,48,30,195,1,3
55,42,15,199,1,3
32,10,40,200,0,3
66,47,35,206,1,3
56,40,5,211,1,3
5,42,65,214,1,3
10,35,66,215,1,3
87,65,55,246,1,3
49,28,35,254,1,3
98,58,75,264,1,3
91,60,60,270,1,3
100,55,85,284,1,3
21,30,52,323,1,3
97,60,85,346,1,3
30,20,55,351,1,3
99,55,80,355,1,3
78,88,35,386,1,3
69,45,35,394,1,3
44,32,30,415,1,3
58,38,5,435,1,3
29,20,50,452,1,3
70,95,30,452,0,3
48,28,30,461,1,3
