Number of routes:,5
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
19,15,80,16,1,5
36,5,45,24,1,5
25,25,52,42,1,5
64,48,30,47,1,5
26,25,55,52,1,5
40,35,30,71,1,5
47,30,35,72,1,5
60,35,5,74,1,5
6,40,69,84,1,5
55,42,15,101,1,5
22,28,52,111,1,5
62,50,35,124,1,5
59,38,15,138,1,5
9,38,70,139,1,5
27,23,52,153,1,5
4,42,68,185,1,5
80,85,25,185,1,5
2,45,70,211,1,5
99,55,80,253,1,5
1,45,68,261,1,5
29,20,50,267,1,5
98,58,75,267,1,5
89,63,58,268,1,5
68,45,30,272,1,5
94,65,82,273,1,5
73,92,30,293,0,5
83,72,55,295,1,5
77,88,30,301,1,5
18,15,75,304,1,5
100,55,85,329,0,5
56,40,5,330,1,5
42,33,32,350,1,5
31,10,35,354,1,5
38,0,40,363,1,5
75,45,65,402,1,5
7,40,66,425,1,5
84,70,58,436,1,5
