Number of routes:,4
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
64,48,30,22,1,4
70,95,30,27,1,4
5,42,65,68,1,4
36,5,45,74,1,4
90,60,55,90,1,4
89,63,58,93,1,4
51,25,30,104,1,4
34,8,45,107,1,4
62,50,35,159,1,4
33,8,40,189,1,4
28,23,55,218,1,4
83,72,55,218,1,4
86,66,55,225,1,4
38,0,40,231,1,4
59,38,15,244,1,4
52,25,35,246,1,4
74,53,35,247,1,4
42,33,32,254,1,4
53,44,5,255,1,4
54,42,10,260,1,4
21,30,52,280,1,4
23,28,55,309,1,4
87,65,55,322,1,4
67,47,40,327,1,4
20,30,50,334,1,4
41,35,32,345,1,4
56,40,5,349,1,4
60,35,5,353,1,4
27,23,52,356,1,4
65,48,40,360,1,4
25,25,52,379,1,4
91,60,60,429,1,4
2,45,70,476,1,4
