Number of routes:,5
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
73,92,30,11,1,5
90,60,55,21,1,5
11,35,69,46,1,5
99,55,80,47,1,5
59,38,15,54,1,5
39,0,45,59,1,5
51,25,30,74,1,5
77,88,30,82,1,5
21,30,52,91,1,5
62,50,35,100,1,5
5,42,65,111,1,5
44,32,30,114,1,5
69,45,35,121,1,5
9,38,70,137,1,5
68,45,30,137,1,5
55,42,15,139,1,5
84,70,58,140,1,5
67,47,40,148,1,5
78,88,35,167,1,5
76,90,35,176,1,5
80,85,25,214,1,5
40,35,30,221,1,5
27,23,52,222,1,5
56,40,5,227,1,5
16,20,85,240,1,5
13,22,75,272,1,5
36,5,45,290,1,5
4,42,68,299,1,5
20,30,50,309,1,5
43,33,35,319,1,5
85,68,60,365,1,5
86,66,55,368,1,5
52,25,35,389,1,5
3,42,66,404,1,5
83,72,55,428,1,5
29,20,50,455,1,5
